
Standard & Poors 500 Index,Last: 4401.6699,Change:  -16.9701
"Date: 15 February 2022, 06:28 GMT-5",Bid: 4338.6899,Ask: 4456.71,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Mon Feb 14 2022,SPXW220214C04640000,0.05,-0.075,0,0.05,7,0,0,0,607,4640.00,SPXW220214P04640000,244.69,16.09,220.3,252.6,35,0,0,0,34
Mon Feb 14 2022,SPXW220214C04645000,0.05,-0.075,0,0.05,17,0,0,0,587,4645.00,SPXW220214P04645000,253.23,19.63,225.3,257.6,39,0,0,0,59
Mon Feb 14 2022,SPXW220214C04650000,0.05,-0.05,0,0.05,4,0,0,0,2031,4650.00,SPXW220214P04650000,244.06,5.46,230.3,262.6,53,0,0,0,99
Mon Feb 14 2022,SPXW220214C04655000,0.05,-0.025,0,0.05,2,0,0,0,499,4655.00,SPXW220214P04655000,273.54,29.94,235.3,267.6,27,0,0,0,24
Mon Feb 14 2022,SPXW220214C04660000,0.05,-0.025,0,0.05,2,0,0,0,861,4660.00,SPXW220214P04660000,255.47,6.87,240.3,272.6,22,0,0,0,44
Mon Feb 14 2022,SPXW220214C04665000,0.05,0.025,0,0.05,22,0,0,0,640,4665.00,SPXW220214P04665000,257.79,4.19,245.3,277.6,48,0,0,0,41
Mon Feb 14 2022,SPXW220214C04670000,0.05,0.025,0,0.05,6,0,0,0,852,4670.00,SPXW220214P04670000,271.31,12.76,250.3,282.6,40,0,0,0,57
Mon Feb 14 2022,SPXW220214C04675000,0.05,0.025,0,0.05,1,0,0,0,1084,4675.00,SPXW220214P04675000,281.21,17.66,255.3,287.6,17,0,0,0,128
Mon Feb 14 2022,SPXW220214C04680000,0.05,0.025,0,0.05,11,0,0,0,943,4680.00,SPXW220214P04680000,291.99,23.44,260.3,292.6,42,0,0,0,46
Mon Feb 14 2022,SPXW220214C04685000,0.05,0.025,0,0.05,21,0,0,0,590,4685.00,SPXW220214P04685000,279.49,5.99,265.3,297.6,65,0,0,0,63
Mon Feb 14 2022,SPXW220214C04690000,0.05,0,0,0.05,0,0,0,0,1046,4690.00,SPXW220214P04690000,294.19,15.69,270.3,302.6,29,0,0,0,28
Mon Feb 14 2022,SPXW220214C04695000,0.1,0,0,0.05,0,0,0,0,1250,4695.00,SPXW220214P04695000,313.43,29.93,275.3,307.6,36,0,0,0,36
Mon Feb 14 2022,SPXW220214C04700000,0.05,0.025,0,0.05,10,0,0,0,1301,4700.00,SPXW220214P04700000,304.22,15.72,280.3,312.6,18,0,0,0,53
Mon Feb 14 2022,SPXW220214C04705000,0.05,-0.025,0,0.05,11,0,0,0,616,4705.00,SPXW220214P04705000,288.28,-5.22,285.3,317.6,1,0,0,0,4
Mon Feb 14 2022,SPXW220214C04710000,0.05,0,0,0.05,0,0,0,0,1170,4710.00,SPXW220214P04710000,320.86,22.36,290.3,322.6,69,0,0,0,75
Mon Feb 14 2022,SPXW220214C04715000,0.05,0,0,0.05,3,0,0,0,235,4715.00,SPXW220214P04715000,305.05,1.55,295.3,327.6,21,0,0,0,28
Mon Feb 14 2022,SPXW220214C04720000,0.05,0,0,0.05,0,0,0,0,341,4720.00,SPXW220214P04720000,328.35,19.85,300.3,332.6,62,0,0,0,73
Mon Feb 14 2022,SPXW220214C04725000,0.05,0,0,0.05,0,0,0,0,1662,4725.00,SPXW220214P04725000,323.62,10.12,305.3,337.6,6,0,0,0,14
Mon Feb 14 2022,SPXW220214C04730000,0.1,0,0,0.05,0,0,0,0,175,4730.00,SPXW220214P04730000,326.88,8.38,310.3,342.6,1,0,0,0,3
Mon Feb 14 2022,SPXW220214C04735000,0.05,0,0,0.05,1,0,0,0,114,4735.00,SPXW220214P04735000,151.58,0,315.3,347.6,0,0,0,0,7
Mon Feb 14 2022,SPXW220214C04740000,0.05,0.025,0,0.05,3,0,0,0,1334,4740.00,SPXW220214P04740000,340.02,11.52,320.3,352.6,1,0,0,0,7
Mon Feb 14 2022,SPXW220214C04745000,0.05,0,0,0.05,0,0,0,0,82,4745.00,SPXW220214P04745000,323.08,0,325.3,357.6,0,0,0,0,13
Mon Feb 14 2022,SPXW220214C04750000,0.05,0,0,0.05,1,0,0,0,667,4750.00,SPXW220214P04750000,351.51,13.01,330.3,362.6,8,0,0,0,8
Mon Feb 14 2022,SPXW220214C04760000,0.07,0,0,0.05,0,0,0,0,86,4760.00,SPXW220214P04760000,335.34,-13.16,340.3,372.6,105,0,0,0,105
Mon Feb 14 2022,SPXW220214C04770000,0.05,0,0,0.05,0,0,0,0,56,4770.00,SPXW220214P04770000,366.71,8.21,350.3,382.6,6,0,0,0,7
Mon Feb 14 2022,SPXW220214C04775000,0.05,0,0,0.05,0,0,0,0,336,4775.00,SPXW220214P04775000,206.1,0,355.3,387.6,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C04780000,0.05,0,0,0.05,0,0,0,0,54,4780.00,SPXW220214P04780000,378.83,10.33,360.3,392.6,100,0,0,0,105
Mon Feb 14 2022,SPXW220214C04790000,0.05,0,0,0.05,0,0,0,0,97,4790.00,SPXW220214P04790000,387.3,8.8,370.3,402.6,3,0,0,0,80
Mon Feb 14 2022,SPXW220214C04800000,0.05,0,0,0.05,0,0,0,0,3440,4800.00,SPXW220214P04800000,307.42,0,380.3,412.6,0,0,0,0,83
Mon Feb 14 2022,SPXW220214C04810000,0.05,0,0,0.05,0,0,0,0,143,4810.00,SPXW220214P04810000,437.28,38.78,390.3,422.6,4,0,0,0,6
Mon Feb 14 2022,SPXW220214C04820000,0.05,0,0,0.05,0,0,0,0,75,4820.00,SPXW220214P04820000,0,0,400.3,432.6,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C04825000,0.05,0,0,0.05,0,0,0,0,142,4825.00,SPXW220214P04825000,0,0,405.3,437.6,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C04830000,0.05,0,0,0.05,0,0,0,0,93,4830.00,SPXW220214P04830000,0,0,410.3,442.6,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C04840000,0.07,0,0,0.05,0,0,0,0,31,4840.00,SPXW220214P04840000,0,0,420.3,452.6,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C04850000,0.05,0,0,0.05,0,0,0,0,474,4850.00,SPXW220214P04850000,315.26,0,430.3,462.6,0,0,0,0,13
Mon Feb 14 2022,SPXW220214C04875000,0.07,0,0,0.05,0,0,0,0,52,4875.00,SPXW220214P04875000,334.44,0,455.3,487.6,0,0,0,0,6
Mon Feb 14 2022,SPXW220214C04900000,0.07,0,0,0.05,0,0,0,0,529,4900.00,SPXW220214P04900000,489.98,1.48,480.3,512.6,2,0,0,0,8
Mon Feb 14 2022,SPXW220214C04925000,0.05,0,0,0.05,0,0,0,0,32,4925.00,SPXW220214P04925000,0,0,505,537.6,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C04950000,0.05,0,0,0.05,0,0,0,0,123,4950.00,SPXW220214P04950000,392.12,0,530.2,562.6,0,0,0,0,1
Mon Feb 14 2022,SPXW220214C04975000,0.22,0,0,4,0,0,0,0,1,4975.00,SPXW220214P04975000,0,0,555,587.6,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C05000000,0.05,0,0,0.05,0,0,0,0,439,5000.00,SPXW220214P05000000,0,0,580.2,612.6,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C05025000,0.1,0,0,0.05,0,0,0,0,90,5025.00,SPXW220214P05025000,0,0,605.2,637.6,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C05050000,0.1,0,0,4,0,0,0,0,1,5050.00,SPXW220214P05050000,0,0,630.2,662.6,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C05075000,0.19,0,0,0.05,0,0,0,0,4,5075.00,SPXW220214P05075000,0,0,655.2,687.6,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C05100000,0.12,0,0,0.05,0,0,0,0,2,5100.00,SPXW220214P05100000,0,0,680.2,712.6,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C05150000,0,0,0,4,0,0,0,0,0,5150.00,SPXW220214P05150000,0,0,730.2,762.6,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C05200000,0.1,0,0,0.05,0,0,0,0,56,5200.00,SPXW220214P05200000,0,0,780.2,812.6,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C05300000,0,0,0,0.05,0,0,0,0,0,5300.00,SPXW220214P05300000,0,0,880.2,912.6,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C05400000,0,0,0,0.05,0,0,0,0,0,5400.00,SPXW220214P05400000,0,0,980.2,1012.6,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C05500000,0,0,0,0.05,0,0,0,0,0,5500.00,SPXW220214P05500000,0,0,1080.1,1112.7,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C05600000,0,0,0,0.05,0,0,0,0,0,5600.00,SPXW220214P05600000,0,0,1180.1,1212.7,0,0,0,0,0
Mon Feb 14 2022,SPXW220214C05800000,0,0,0,0.05,0,0,0,0,0,5800.00,SPXW220214P05800000,0,0,1380.1,1412.7,0,0,0,0,0
Wed Feb 16 2022,SPXW220216C01200000,0,0,3258.9,3264.1,0,0,0.9999,0,0,1200.00,SPXW220216P01200000,0.05,0.025,0,0.05,1,5.8264,0,0,1
Wed Feb 16 2022,SPXW220216C01400000,2998.71,-10.89,3059,3064.1,1,4.9188,0.9999,0,1,1400.00,SPXW220216P01400000,0.05,0,0,0.05,0,5.156,0,0,1
Wed Feb 16 2022,SPXW220216C01600000,0,0,2859,2864.2,0,4.8088,0.9999,0,0,1600.00,SPXW220216P01600000,0,0,0,0.05,0,4.5769,0,0,0
Wed Feb 16 2022,SPXW220216C01800000,0,0,2658.9,2664.1,0,0,0.9999,0,0,1800.00,SPXW220216P01800000,0,0,0,0.05,0,4.067,0,0,0
Wed Feb 16 2022,SPXW220216C02000000,0,0,2459,2464.2,0,3.714,0.9999,0,0,2000.00,SPXW220216P02000000,0.05,0,0,0.05,0,3.6104,0,0,43
Wed Feb 16 2022,SPXW220216C02200000,0,0,2259,2264.2,0,3.244,0.9999,0,0,2200.00,SPXW220216P02200000,0.1,0,0,0.05,0,3.1971,0,0,143
Wed Feb 16 2022,SPXW220216C02400000,0,0,2058.9,2064.1,0,0,0.9999,0,0,2400.00,SPXW220216P02400000,0.05,-0.025,0,0.05,29,2.8191,0,0,480
Wed Feb 16 2022,SPXW220216C02600000,0,0,1858.9,1864.1,0,0,0.9998,0,0,2600.00,SPXW220216P02600000,0.05,-0.05,0,0.05,35,2.4703,-0.0002,0,194
Wed Feb 16 2022,SPXW220216C02800000,0,0,1659,1664.1,0,0,0.9998,0,0,2800.00,SPXW220216P02800000,0.05,-0.1,0,0.05,54,2.1467,-0.0002,0,395
Wed Feb 16 2022,SPXW220216C03000000,0,0,1458.9,1464.1,0,0,0.9997,0,0,3000.00,SPXW220216P03000000,0.05,-0.2,0,0.05,4633,1.844,-0.0002,0,5982
Wed Feb 16 2022,SPXW220216C03200000,0,0,1259,1264.2,0,0,0.9997,0,0,3200.00,SPXW220216P03200000,0.05,-0.325,0,0.05,3226,1.5591,-0.0002,0,4989
Wed Feb 16 2022,SPXW220216C03400000,995.4,-15.1,1059,1064.1,2,0,0.9994,0,3,3400.00,SPXW220216P03400000,0.05,-0.575,0,0.1,11740,1.3549,-0.0005,0,17617
Wed Feb 16 2022,SPXW220216C03500000,1022.9,0,959,964.2,0,0,0.9994,0,3,3500.00,SPXW220216P03500000,0.05,0,0,0.1,3732,1.2193,-0.0006,0,9960
Wed Feb 16 2022,SPXW220216C03600000,804.51,-6.44,859,864.2,20,0,0.9993,0,20,3600.00,SPXW220216P03600000,0.1,-0.025,0,0.1,7151,1.0868,-0.0007,0,11305
Wed Feb 16 2022,SPXW220216C03650000,0,0,809,814.2,0,0,0.9992,0,0,3650.00,SPXW220216P03650000,0.1,-0.075,0,0.1,3889,1.0216,-0.0007,0,3568
Wed Feb 16 2022,SPXW220216C03675000,730.59,-5.56,784,789.2,10,0,0.9992,0,10,3675.00,SPXW220216P03675000,0.1,-0.05,0,0.1,1905,0.9893,-0.0007,0,1550
Wed Feb 16 2022,SPXW220216C03700000,646.04,0,759,764.2,0,0,0.9992,0,1,3700.00,SPXW220216P03700000,0.15,-1.275,0,0.1,3421,0.9571,-0.0008,0,3646
Wed Feb 16 2022,SPXW220216C03725000,0,0,734,739.2,0,0,0.9989,0,0,3725.00,SPXW220216P03725000,0.15,-1.375,0.05,0.1,87,0.9557,-0.0011,0,176
Wed Feb 16 2022,SPXW220216C03750000,0,0,709.1,714.2,0,0.8447,0.9992,0,0,3750.00,SPXW220216P03750000,0.2,-1.425,0,0.1,849,0.8932,-0.0008,0,1937
Wed Feb 16 2022,SPXW220216C03775000,0,0,684.1,689.2,0,0.8121,0.9988,0,0,3775.00,SPXW220216P03775000,0.2,-1.625,0.05,0.1,287,0.8902,-0.0012,0,264
Wed Feb 16 2022,SPXW220216C03800000,580.48,-31.27,659.1,664.2,1,0.7798,0.9984,0,42,3800.00,SPXW220216P03800000,0.2,-1.7,0.05,0.15,1024,0.8791,-0.0015,0,6675
Wed Feb 16 2022,SPXW220216C03825000,0,0,634,639.2,0,0,0.9987,0,0,3825.00,SPXW220216P03825000,0.25,-1.8,0,0.15,145,0.8253,-0.0012,0,429
Wed Feb 16 2022,SPXW220216C03850000,430.63,0,609.1,614.3,0,0.7886,0.9983,0,10,3850.00,SPXW220216P03850000,0.35,-0.15,0.05,0.15,1952,0.8131,-0.0016,0,3889
Wed Feb 16 2022,SPXW220216C03875000,0,0,584.1,589.3,0,0.7558,0.9982,0,0,3875.00,SPXW220216P03875000,0.4,-2,0.05,0.15,1528,0.7802,-0.0017,0,3549
Wed Feb 16 2022,SPXW220216C03900000,483.61,-28.84,559.1,564.3,1,0.7231,0.9982,0,137,3900.00,SPXW220216P03900000,0.4,-0.25,0.05,0.15,6832,0.7475,-0.0018,0,16869
Wed Feb 16 2022,SPXW220216C03925000,0,0,534.2,539.3,0,0.7255,0.9977,0,0,3925.00,SPXW220216P03925000,0.45,-2.35,0.05,0.2,136,0.7297,-0.0022,0,970
Wed Feb 16 2022,SPXW220216C03950000,436.84,0,509.2,514.3,0,0.6921,0.9972,0,207,3950.00,SPXW220216P03950000,0.45,-2.625,0.1,0.2,2325,0.7089,-0.0027,0,3092
Wed Feb 16 2022,SPXW220216C03975000,387.53,0,484.2,489.3,0,0.6588,0.9971,0,72,3975.00,SPXW220216P03975000,0.4,-0.275,0.1,0.2,642,0.6755,-0.0028,0,1439
Wed Feb 16 2022,SPXW220216C04000000,410.15,-3.4,459.2,464.4,4,0.6479,0.9966,0,165,4000.00,SPXW220216P04000000,0.6,-0.55,0.1,0.25,3042,0.652,-0.0034,0.0001,3421
Wed Feb 16 2022,SPXW220216C04025000,0,0,434.3,439.4,0,0.631,0.996,0.0001,0,4025.00,SPXW220216P04025000,0.6,-3.45,0.15,0.25,157,0.6267,-0.0039,0.0001,1291
Wed Feb 16 2022,SPXW220216C04050000,350.01,-14.39,409.3,414.4,1,0.5964,0.9954,0.0001,136,4050.00,SPXW220216P04050000,0.65,-0.575,0.15,0.3,2756,0.5997,-0.0046,0.0001,2776
Wed Feb 16 2022,SPXW220216C04060000,0,0,399.3,404.4,0,0.5826,0.9953,0.0001,0,4060.00,SPXW220216P04060000,0,0,0.15,0.3,0,0.586,-0.0046,0.0001,0
Wed Feb 16 2022,SPXW220216C04070000,0,0,389.3,394.4,0,0.5688,0.9944,0.0001,0,4070.00,SPXW220216P04070000,0,0,0.2,0.35,0,0.5849,-0.0056,0.0001,0
Wed Feb 16 2022,SPXW220216C04075000,342.68,0,384.3,389.4,0,0.5619,0.9943,0.0001,210,4075.00,SPXW220216P04075000,0.75,-4.75,0.2,0.35,437,0.5779,-0.0056,0.0001,1615
Wed Feb 16 2022,SPXW220216C04080000,0,0,379.3,384.4,0,0.5551,0.9942,0.0001,0,4080.00,SPXW220216P04080000,0.95,-4.3,0.2,0.35,1037,0.5709,-0.0057,0.0001,903
Wed Feb 16 2022,SPXW220216C04090000,313.8,-11.6,369.3,374.4,5,0.5413,0.9941,0.0001,3,4090.00,SPXW220216P04090000,0.75,-4.8,0.2,0.35,661,0.5569,-0.0058,0.0001,677
Wed Feb 16 2022,SPXW220216C04100000,301.88,44.72,359.3,364.4,5,0.5275,0.994,0.0001,152,4100.00,SPXW220216P04100000,0.8,-0.725,0.2,0.35,3802,0.5429,-0.006,0.0001,3182
Wed Feb 16 2022,SPXW220216C04110000,298.4,-7.65,349.4,354.4,1,0.526,0.993,0.0001,4,4110.00,SPXW220216P04110000,0.88,-5.27,0.25,0.4,182,0.5391,-0.007,0.0001,404
Wed Feb 16 2022,SPXW220216C04120000,288.5,-7.95,339.3,344.4,3,0.5,0.9928,0.0001,5,4120.00,SPXW220216P04120000,1.2,-5.35,0.25,0.4,175,0.5249,-0.0072,0.0001,202
Wed Feb 16 2022,SPXW220216C04125000,296.3,4.65,334.3,339.4,1,0.4932,0.9927,0.0001,4,4125.00,SPXW220216P04125000,0.95,-5.8,0.25,0.4,629,0.5178,-0.0072,0.0001,810
Wed Feb 16 2022,SPXW220216C04130000,277.97,-8.88,329.4,334.5,1,0.5081,0.9917,0.0001,12,4130.00,SPXW220216P04130000,1.15,-0.475,0.3,0.45,675,0.5195,-0.0082,0.0001,900
Wed Feb 16 2022,SPXW220216C04140000,268.89,-8.41,319.4,324.5,7,0.4939,0.9911,0.0002,5,4140.00,SPXW220216P04140000,1,-1.1,0.35,0.45,212,0.5091,-0.0089,0.0002,269
Wed Feb 16 2022,SPXW220216C04145000,0,0,314.4,319.5,0,0.4868,0.9914,0.0002,0,4145.00,SPXW220216P04145000,0,0,0.3,0.45,0,0.4979,-0.0085,0.0002,0
Wed Feb 16 2022,SPXW220216C04150000,236.53,-31.27,309.5,314.5,1,0.4884,0.9904,0.0002,2,4150.00,SPXW220216P04150000,1.1,-1.225,0.35,0.5,5195,0.4983,-0.0095,0.0002,4450
Wed Feb 16 2022,SPXW220216C04155000,0,0,304.5,309.6,0,0.4889,0.9903,0.0002,0,4155.00,SPXW220216P04155000,0,0,0.35,0.5,0,0.491,-0.0097,0.0002,0
Wed Feb 16 2022,SPXW220216C04160000,0,0,299.5,304.6,0,0.4816,0.9902,0.0002,0,4160.00,SPXW220216P04160000,1.15,-7.3,0.35,0.5,319,0.484,-0.0098,0.0002,356
Wed Feb 16 2022,SPXW220216C04165000,0,0,294.5,299.6,0,0.4743,0.9891,0.0002,0,4165.00,SPXW220216P04165000,1.2,-7.45,0.4,0.55,253,0.4832,-0.0108,0.0002,378
Wed Feb 16 2022,SPXW220216C04170000,304.04,0,289.5,294.6,0,0.467,0.989,0.0002,1,4170.00,SPXW220216P04170000,1.25,-7.7,0.4,0.55,395,0.4758,-0.011,0.0002,646
Wed Feb 16 2022,SPXW220216C04175000,234.28,-9.87,284.6,289.6,2,0.4665,0.9879,0.0002,3,4175.00,SPXW220216P04175000,1.3,-1.475,0.45,0.6,2058,0.4745,-0.012,0.0002,5204
Wed Feb 16 2022,SPXW220216C04180000,229.38,-10.12,279.6,284.6,2,0.4591,0.9878,0.0002,2,4180.00,SPXW220216P04180000,1.43,-1.4,0.45,0.6,225,0.467,-0.0122,0.0002,169
Wed Feb 16 2022,SPXW220216C04185000,207.6,-27.25,274.6,279.6,2,0.4517,0.9867,0.0003,2,4185.00,SPXW220216P04185000,1.65,-1.6,0.5,0.65,602,0.4652,-0.0133,0.0003,529
Wed Feb 16 2022,SPXW220216C04190000,0,0,269.6,274.6,0,0.4443,0.9865,0.0003,0,4190.00,SPXW220216P04190000,1.54,-1.7,0.5,0.65,363,0.4576,-0.0135,0.0003,284
Wed Feb 16 2022,SPXW220216C04195000,0,0,265.6,268.6,0,0.4369,0.9854,0.0003,0,4195.00,SPXW220216P04195000,1.64,-1.635,0.55,0.7,196,0.4553,-0.0146,0.0003,264
Wed Feb 16 2022,SPXW220216C04200000,180.8,-40.2,260.6,263.7,4,0.4354,0.9847,0.0003,35,4200.00,SPXW220216P04200000,1.8,-1.95,0.6,0.7,3724,0.4501,-0.0152,0.0003,4134
Wed Feb 16 2022,SPXW220216C04205000,0,0,255.7,258.7,0,0.4334,0.984,0.0003,0,4205.00,SPXW220216P04205000,1.75,-2.075,0.6,0.75,391,0.4448,-0.0159,0.0003,959
Wed Feb 16 2022,SPXW220216C04210000,214,2.2,250.7,253.7,1,0.4258,0.9829,0.0003,2,4210.00,SPXW220216P04210000,2.2,-2.075,0.65,0.8,220,0.4416,-0.0171,0.0003,330
Wed Feb 16 2022,SPXW220216C04215000,0,0,245.8,248.8,0,0.428,0.9817,0.0004,0,4215.00,SPXW220216P04215000,2.2,-2.25,0.7,0.85,603,0.438,-0.0182,0.0004,619
Wed Feb 16 2022,SPXW220216C04220000,182.44,-20.31,240.8,243.8,201,0.4203,0.981,0.0004,28,4220.00,SPXW220216P04220000,2.2,-2.4,0.75,0.85,211,0.4322,-0.019,0.0004,4299
Wed Feb 16 2022,SPXW220216C04225000,177.59,-20.61,235.8,238.9,203,0.417,0.9794,0.0004,29,4225.00,SPXW220216P04225000,2.5,-2.6,0.8,0.95,959,0.4301,-0.0206,0.0004,965
Wed Feb 16 2022,SPXW220216C04230000,0,0,230.9,233.9,0,0.4133,0.9786,0.0004,0,4230.00,SPXW220216P04230000,2.8,-2.95,0.8,1,382,0.4243,-0.0214,0.0004,542
Wed Feb 16 2022,SPXW220216C04235000,194.32,0,226,229,0,0.4131,0.9769,0.0005,3,4235.00,SPXW220216P04235000,2.8,-3.05,0.9,1.05,227,0.4215,-0.0231,0.0005,405
Wed Feb 16 2022,SPXW220216C04240000,189.87,0,221,224,0,0.4051,0.9756,0.0005,3,4240.00,SPXW220216P04240000,3.1,-3.45,0.95,1.1,283,0.4167,-0.0243,0.0005,327
Wed Feb 16 2022,SPXW220216C04245000,246.72,0,216.1,219.1,0,0.404,0.9743,0.0005,1,4245.00,SPXW220216P04245000,3.72,-3.15,1,1.15,256,0.4113,-0.0257,0.0005,451
Wed Feb 16 2022,SPXW220216C04250000,154.79,-21.31,211.2,214.2,232,0.4023,0.9721,0.0006,37,4250.00,SPXW220216P04250000,3.8,-3.8,1.1,1.25,3408,0.4094,-0.0278,0.0006,5711
Wed Feb 16 2022,SPXW220216C04255000,150.19,-21.56,206.3,209.3,206,0.4,0.9703,0.0006,1,4255.00,SPXW220216P04255000,4.5,-4,1.15,1.35,280,0.4053,-0.0296,0.0006,376
Wed Feb 16 2022,SPXW220216C04260000,126.59,-40.86,201.4,204.4,1,0.3972,0.9676,0.0006,2,4260.00,SPXW220216P04260000,4.55,-4.5,1.3,1.45,347,0.4035,-0.0323,0.0006,918
Wed Feb 16 2022,SPXW220216C04265000,150.93,-12.17,196.5,199.5,1,0.394,0.9658,0.0007,2,4265.00,SPXW220216P04265000,5.1,-4.85,1.35,1.55,869,0.3983,-0.0342,0.0007,924
Wed Feb 16 2022,SPXW220216C04270000,146.33,-12.52,191.6,194.6,3,0.3903,0.9634,0.0007,3,4270.00,SPXW220216P04270000,6.2,-5.05,1.45,1.65,221,0.3948,-0.0365,0.0007,374
Wed Feb 16 2022,SPXW220216C04275000,132.08,-22.57,186.8,189.7,518,0.3886,0.9602,0.0008,258,4275.00,SPXW220216P04275000,5.7,-5.1,1.6,1.8,529,0.3923,-0.0398,0.0008,592
Wed Feb 16 2022,SPXW220216C04280000,127.87,40.2,181.9,184.9,99,0.3862,0.9566,0.0008,80,4280.00,SPXW220216P04280000,6.33,-5.98,1.8,1.95,587,0.3907,-0.0434,0.0008,527
Wed Feb 16 2022,SPXW220216C04285000,123.58,39.45,177.1,180,26,0.3833,0.9537,0.0009,24,4285.00,SPXW220216P04285000,6.86,-6.45,1.9,2.1,191,0.387,-0.0462,0.0009,243
Wed Feb 16 2022,SPXW220216C04290000,117.77,-24.48,172.3,175.2,104,0.3818,0.9496,0.001,133,4290.00,SPXW220216P04290000,7.65,-6.9,2.1,2.3,395,0.3853,-0.0504,0.001,325
Wed Feb 16 2022,SPXW220216C04295000,120.88,-17.22,167.5,170.4,112,0.3796,0.9458,0.001,118,4295.00,SPXW220216P04295000,8.45,-7.2,2.25,2.5,1512,0.382,-0.0541,0.001,1418
Wed Feb 16 2022,SPXW220216C04300000,116.75,-17.4,162.7,165.6,8,0.3769,0.9412,0.0011,435,4300.00,SPXW220216P04300000,8.7,-7.9,2.5,2.7,5854,0.38,-0.0587,0.0011,4941
Wed Feb 16 2022,SPXW220216C04305000,92.81,-37.24,158,160.8,4,0.3751,0.9366,0.0012,192,4305.00,SPXW220216P04305000,9.49,-15.86,2.7,2.95,399,0.3773,-0.0633,0.0012,244
Wed Feb 16 2022,SPXW220216C04310000,98.27,-27.93,153.2,156.1,81,0.3727,0.9308,0.0013,125,4310.00,SPXW220216P04310000,10.7,-8.9,2.95,3.3,234,0.3761,-0.0691,0.0013,505
Wed Feb 16 2022,SPXW220216C04315000,85.07,-37.13,148.5,151.4,3,0.3711,0.9254,0.0014,18,4315.00,SPXW220216P04315000,11.13,-9.04,3.2,3.6,278,0.3736,-0.0746,0.0014,437
Wed Feb 16 2022,SPXW220216C04320000,98.54,39.13,143.9,146.7,371,0.37,0.9188,0.0014,228,4320.00,SPXW220216P04320000,12.3,-9.45,3.6,3.9,524,0.3724,-0.0812,0.0014,446
Wed Feb 16 2022,SPXW220216C04325000,80.66,-33.79,139.2,142,161,0.367,0.9122,0.0015,107,4325.00,SPXW220216P04325000,12.7,-10.1,3.9,4.3,1745,0.3704,-0.0878,0.0015,1837
Wed Feb 16 2022,SPXW220216C04330000,89.5,-21.2,134.6,137.4,32,0.3656,0.9048,0.0016,55,4330.00,SPXW220216P04330000,13.97,-11.2,4.3,4.7,356,0.3688,-0.0951,0.0016,555
Wed Feb 16 2022,SPXW220216C04335000,94.25,-12.7,130.1,132.8,6,0.3646,0.8974,0.0018,50,4335.00,SPXW220216P04335000,14.97,-11.25,4.7,5.1,1561,0.3666,-0.1025,0.0018,1111
Wed Feb 16 2022,SPXW220216C04340000,80.5,-22.75,125.5,128.3,197,0.3628,0.8887,0.0019,162,4340.00,SPXW220216P04340000,16.28,-11.05,5.2,5.5,489,0.3657,-0.1112,0.0019,484
Wed Feb 16 2022,SPXW220216C04345000,73.3,34.35,121.2,123.8,215,0.363,0.88,0.002,116,4345.00,SPXW220216P04345000,17.9,-12.75,5.7,6.1,385,0.3639,-0.12,0.002,475
Wed Feb 16 2022,SPXW220216C04350000,70,35.57,116.6,119.3,450,0.3598,0.8711,0.0021,340,4350.00,SPXW220216P04350000,18.2,-13.9,6.2,6.6,2818,0.3615,-0.1288,0.0021,3464
Wed Feb 16 2022,SPXW220216C04355000,65.92,-26.58,112.2,114.9,24,0.3584,0.861,0.0022,53,4355.00,SPXW220216P04355000,20.45,-12.15,6.8,7.2,238,0.36,-0.1389,0.0022,241
Wed Feb 16 2022,SPXW220216C04360000,62.77,-26.28,108,110.5,22,0.3578,0.8509,0.0023,20,4360.00,SPXW220216P04360000,21.2,-13.8,7.4,7.8,590,0.3578,-0.1491,0.0023,319
Wed Feb 16 2022,SPXW220216C04365000,63.48,-22.12,103.5,106.1,25,0.3542,0.8396,0.0024,17,4365.00,SPXW220216P04365000,22.7,-14.05,8.1,8.5,616,0.3564,-0.1604,0.0024,417
Wed Feb 16 2022,SPXW220216C04370000,56.75,-25.45,99.3,101.8,743,0.3528,0.8282,0.0026,577,4370.00,SPXW220216P04370000,24.3,-17.05,8.8,9.2,1115,0.3542,-0.1718,0.0026,672
